@RELATION pacman_info
   @ATTRIBUTE pacmanX NUMERIC
   @ATTRIBUTE pacmanY NUMERIC
   @ATTRIBUTE livingGhosts NUMERIC
   @ATTRIBUTE minGhost NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE pacmanX2 NUMERIC
   @ATTRIBUTE pacmanY2 NUMERIC
   @ATTRIBUTE livingGhosts2 NUMERIC
   @ATTRIBUTE score2 NUMERIC
   @ATTRIBUTE class {Stop, North, South, East, West}

@data
9,4,3,6,37,9,3,3,36,North
9,3,3,8,36,9,4,3,35,South
9,4,3,7,35,9,3,3,34,North
9,3,3,7,34,8,3,3,33,South
8,3,3,7,33,8,4,3,32,West
8,4,3,6,32,8,3,3,31,North
8,3,3,7,31,8,4,3,30,South
8,4,3,5,30,8,3,3,29,North
8,3,3,7,29,9,3,3,28,South
9,3,3,5,28,9,4,3,27,East
9,4,3,3,27,9,3,3,26,North
9,3,3,4,26,10,3,3,25,South
10,3,3,6,25,11,3,3,24,East
11,3,3,6,24,10,3,3,23,East
10,3,3,4,23,10,4,3,22,West
10,4,3,2,22,10,3,3,21,North
10,3,3,4,21,9,3,3,20,South
9,3,3,4,20,8,3,3,19,West
8,3,3,6,19,9,3,3,18,West
9,3,3,4,18,9,4,3,17,East
9,4,3,4,17,9,3,3,16,North
9,3,3,5,16,10,3,3,15,South
10,3,3,5,15,9,3,3,14,East
9,3,3,6,14,8,3,3,13,West
8,3,3,5,13,8,4,3,12,West
8,4,3,3,12,8,3,3,11,North
8,3,3,4,11,8,4,3,10,South
8,4,3,4,10,8,3,3,9,North
8,3,3,6,9,8,4,3,8,South
8,4,3,4,8,8,3,3,7,North
8,3,3,6,7,7,3,3,6,South
7,3,3,4,6,6,3,3,5,West
6,3,3,4,5,5,3,3,4,West
5,3,3,6,4,6,3,3,3,West
6,3,3,5,3,6,4,3,2,East
6,4,3,4,2,7,4,3,1,North
7,4,3,4,1,8,4,3,0,East
8,4,3,4,0,8,3,3,-1,East
8,3,3,4,-1,9,3,3,-2,South
9,3,3,5,-2,9,4,3,-3,East
9,4,3,3,-3,9,3,3,-4,North
9,3,3,5,-4,10,3,3,-5,South
10,3,3,3,-5,11,3,3,-6,East
11,3,3,3,-6,11,4,3,-7,East
11,4,3,1,-7,11,3,3,-8,North
11,3,3,3,-8,12,3,3,-9,South
12,3,3,3,-9,11,3,3,-10,East
11,3,3,3,-10,12,3,3,-11,West
12,3,3,4,-11,11,3,3,-12,East
11,3,3,2,-12,11,4,3,-13,West
11,4,3,2,-13,11,3,3,-14,North
11,3,3,1,-14,11,4,3,-15,South
11,4,3,1,-15,11,3,3,-16,North
11,3,3,1,-16,10,3,3,-17,South
10,3,3,1,-17,9,3,3,-18,West
9,3,3,2,-18,9,4,3,-19,West
9,4,3,2,-19,9,3,3,-20,North
9,3,2,5,180,9,4,2,179,South
9,4,2,3,179,10,4,2,178,North
10,4,2,4,178,11,4,2,177,East
11,4,2,5,177,12,4,2,176,East
12,4,2,7,176,13,4,2,175,East
13,4,2,7,175,14,4,2,174,East
14,4,2,7,174,15,4,2,173,East
15,4,2,9,173,16,4,2,172,East
16,4,2,11,172,17,4,2,171,East
17,4,2,11,171,18,4,2,170,East
18,4,2,13,170,18,5,2,169,East
18,5,2,11,169,17,5,2,168,North
17,5,2,11,168,18,5,2,167,West
18,5,2,11,167,17,5,2,166,East
17,5,2,11,166,18,5,2,165,West
18,5,2,13,165,17,5,2,164,East
17,5,2,13,164,18,5,2,163,West
18,5,2,15,163,17,5,2,162,East
17,5,2,15,162,18,5,2,161,West
18,5,2,17,161,18,4,2,160,East
18,4,2,17,160,17,4,2,159,South
17,4,2,17,159,18,4,2,158,West
18,4,2,19,158,18,3,2,157,East
18,3,2,19,157,18,4,2,156,South
18,4,2,18,156,17,4,2,155,North
17,4,2,18,155,18,4,2,154,West
18,4,2,18,154,18,5,2,153,East
18,5,2,17,153,17,5,2,152,North
17,5,2,17,152,18,5,2,151,West
18,5,2,17,151,17,5,2,150,East
17,5,2,17,150,18,5,2,149,West
18,5,2,17,149,17,5,2,148,East
17,5,2,15,148,18,5,2,147,West
18,5,2,15,147,18,4,2,146,East
18,4,2,15,146,18,3,2,145,South
18,3,2,15,145,18,4,2,144,South
18,4,2,13,144,18,3,2,143,North
18,3,2,15,143,18,4,2,142,South
18,4,2,15,142,18,3,2,141,North
18,3,2,17,141,17,3,2,140,South
17,3,2,17,140,16,3,2,139,West
16,3,2,15,139,16,4,2,138,West
16,4,2,14,138,17,4,2,137,North
17,4,2,14,137,18,4,2,136,East
18,4,2,16,136,18,5,2,135,East
18,5,2,14,135,18,6,2,134,North
18,6,2,13,134,18,5,2,133,North
18,5,2,15,133,18,6,2,132,South
18,6,2,14,132,18,7,2,131,North
18,7,2,12,131,18,6,2,130,North
18,6,2,12,130,18,5,2,129,South
18,5,2,13,129,18,4,2,128,South
18,4,2,13,128,18,5,2,127,South
18,5,2,11,127,18,4,2,126,North
18,4,2,12,126,18,3,2,125,South
18,3,2,12,125,17,3,2,124,South
17,3,2,12,124,18,3,2,123,West
18,3,2,14,123,18,4,2,122,East
18,4,2,14,122,17,4,2,121,North
17,4,2,12,121,18,4,2,120,West
18,4,2,14,120,18,5,2,119,East
18,5,2,12,119,17,5,2,118,North
17,5,2,12,118,18,5,2,117,West
